92,06.06.2021 15:00,Curve DAO Token,CRV,2.48,https://coinmarketcap.com/currencies/curve-dao-token/
93,06.06.2021 15:00,OMG Network,OMG,5.93,https://coinmarketcap.com/currencies/omg/
94,06.06.2021 15:00,Fantom,FTM,0.3196,https://coinmarketcap.com/currencies/fantom/
95,06.06.2021 15:00,Celo,CELO,3.24,https://coinmarketcap.com/currencies/celo/
96,06.06.2021 15:00,HUSD,HUSD,1.00,https://coinmarketcap.com/currencies/husd/
97,06.06.2021 15:00,SwissBorg,CHSB,0.7778,https://coinmarketcap.com/currencies/swissborg/
98,06.06.2021 15:00,ICON,ICX,1.15,https://coinmarketcap.com/currencies/icon/
99,06.06.2021 15:00,Ankr,ANKR,0.1019,https://coinmarketcap.com/currencies/ankr/
100,06.06.2021 15:00,Ravencoin,RVN,0.07832,https://coinmarketcap.com/currencies/ravencoin/
101,06.06.2021 15:00,KuCoin Token,KCS,8.50,https://coinmarketcap.com/currencies/kucoin-token/
102,06.06.2021 15:00,1inch,1INCH,3.85,https://coinmarketcap.com/currencies/1inch/
103,06.06.2021 15:00,XinFin Network,XDC,0.05372,https://coinmarketcap.com/currencies/xinfin-network/
104,06.06.2021 15:00,Voyager Token,VGX,2.81,https://coinmarketcap.com/currencies/voyager-token/
105,06.06.2021 15:00,Verge,XVG,0.03622,https://coinmarketcap.com/currencies/verge/
106,06.06.2021 15:01,Flow,FLOW,14.14,https://coinmarketcap.com/currencies/flow/
107,06.06.2021 15:01,Nervos Network,CKB,0.0223,https://coinmarketcap.com/currencies/nervos-network/
108,06.06.2021 15:01,Livepeer,LPT,26.02,https://coinmarketcap.com/currencies/livepeer/
109,06.06.2021 15:01,Quant,QNT,43.83,https://coinmarketcap.com/currencies/quant/
110,06.06.2021 15:01,IOST,IOST,0.03216,https://coinmarketcap.com/currencies/iostoken/
111,06.06.2021 15:01,Arweave,AR,15.81,https://coinmarketcap.com/currencies/arweave/
112,06.06.2021 15:01,Ren,REN,0.5256,https://coinmarketcap.com/currencies/ren/
113,06.06.2021 15:01,WazirX,WRX,1.74,https://coinmarketcap.com/currencies/wazirx/
114,06.06.2021 15:01,Bitcoin Diamond,BCD,2.57,https://coinmarketcap.com/currencies/bitcoin-diamond/
115,06.06.2021 15:01,Reserve Rights,RSR,0.03579,https://coinmarketcap.com/currencies/reserve-rights/
116,06.06.2021 15:01,Lisk,LSK,3.51,https://coinmarketcap.com/currencies/lisk/
117,06.06.2021 15:01,Loopring,LRC,0.3569,https://coinmarketcap.com/currencies/loopring/
118,06.06.2021 15:01,Kyber Network Crystal Legacy,KNC,2.10,https://coinmarketcap.com/currencies/kyber-network-crystal-legacy/
119,06.06.2021 15:01,WINkLink,WIN,0.0005112,https://coinmarketcap.com/currencies/wink/
120,06.06.2021 15:01,GateToken,GT,4.73,https://coinmarketcap.com/currencies/gatetoken/
121,06.06.2021 15:01,iExec RLC,RLC,4.58,https://coinmarketcap.com/currencies/rlc/
122,06.06.2021 15:01,SKALE Network,SKL,0.3744,https://coinmarketcap.com/currencies/skale-network/
123,06.06.2021 15:01,Conflux Network,CFX,0.4252,https://coinmarketcap.com/currencies/conflux-network/
124,06.06.2021 15:01,renBTC,RENBTC,35957.75,https://coinmarketcap.com/currencies/renbtc/
125,06.06.2021 15:01,MaidSafeCoin,MAID,0.7814,https://coinmarketcap.com/currencies/maidsafecoin/
126,06.06.2021 15:01,Neutrino USD,USDN,1.01,https://coinmarketcap.com/currencies/neutrino-usd/
127,06.06.2021 15:01,Dent,DENT,0.003528,https://coinmarketcap.com/currencies/dent/
128,06.06.2021 15:01,VeThor Token,VTHO,0.009197,https://coinmarketcap.com/currencies/vethor-token/
129,06.06.2021 15:01,ASD (BTMX),BTMX,0.4452,https://coinmarketcap.com/currencies/bitmax-token/
130,06.06.2021 15:01,Storj,STORJ,1.14,https://coinmarketcap.com/currencies/storj/
131,06.06.2021 15:01,Status,SNT,0.09385,https://coinmarketcap.com/currencies/status/
132,06.06.2021 15:01,Kava.io,KAVA,4.54,https://coinmarketcap.com/currencies/kava/
133,06.06.2021 15:01,Ocean Protocol,OCEAN,0.6273,https://coinmarketcap.com/currencies/ocean-protocol/
134,06.06.2021 15:01,Ergo,ERG,9.96,https://coinmarketcap.com/currencies/ergo/
135,06.06.2021 15:01,Golem,GLM,0.311,https://coinmarketcap.com/currencies/golem-network-tokens/
136,06.06.2021 15:01,Reef,REEF,0.02439,https://coinmarketcap.com/currencies/reef/
137,06.06.2021 15:01,Origin Protocol,OGN,0.9307,https://coinmarketcap.com/currencies/origin-protocol/
138,06.06.2021 15:01,Ontology Gas,ONG,1.06,https://coinmarketcap.com/currencies/ontology-gas/
139,06.06.2021 15:01,Venus,XVS,28.74,https://coinmarketcap.com/currencies/venus/
140,06.06.2021 15:01,MCO,MCO,18.39,https://coinmarketcap.com/currencies/crypto-com/
141,06.06.2021 15:01,Gnosis,GNO,190.39,https://coinmarketcap.com/currencies/gnosis-gno/
142,06.06.2021 15:01,Energy Web Token,EWT,9.54,https://coinmarketcap.com/currencies/energy-web-token/
143,06.06.2021 15:01,Bitcoin Standard Hashrate Token,BTCST,33.72,https://coinmarketcap.com/currencies/btc-standard-hashrate-token/
144,06.06.2021 15:02,Augur,REP,24.31,https://coinmarketcap.com/currencies/augur/
145,06.06.2021 15:02,ABBC Coin,ABBC,0.3124,https://coinmarketcap.com/currencies/abbc-coin/
146,06.06.2021 15:02,Fetch.ai,FET,0.3477,https://coinmarketcap.com/currencies/fetch/
147,06.06.2021 15:02,Enzyme,MLN,146.07,https://coinmarketcap.com/currencies/enzyme/
148,06.06.2021 15:02,Wootrade,WOO,0.6921,https://coinmarketcap.com/currencies/wootrade/
149,06.06.2021 15:02,WAX,WAXP,0.1613,https://coinmarketcap.com/currencies/wax/
150,06.06.2021 15:02,Numeraire,NMR,51.63,https://coinmarketcap.com/currencies/numeraire/
151,06.06.2021 15:02,Injective Protocol,INJ,9.27,https://coinmarketcap.com/currencies/injective-protocol/
152,06.06.2021 15:02,Cartesi,CTSI,0.6864,https://coinmarketcap.com/currencies/cartesi/
153,06.06.2021 15:02,NKN,NKN,0.3597,https://coinmarketcap.com/currencies/nkn/
154,06.06.2021 15:02,IoTeX,IOTX,0.02593,https://coinmarketcap.com/currencies/iotex/
155,06.06.2021 15:02,NuCypher,NU,0.3701,https://coinmarketcap.com/currencies/nucypher/
156,06.06.2021 15:02,SUN,SUN,32.37,https://coinmarketcap.com/currencies/sun/
157,06.06.2021 15:02,Orchid,OXT,0.3948,https://coinmarketcap.com/currencies/orchid/
158,06.06.2021 15:02,Serum,SRM,4.66,https://coinmarketcap.com/currencies/serum/
159,06.06.2021 15:02,Prometeus,PROM,13.86,https://coinmarketcap.com/currencies/prometeus/
160,06.06.2021 15:02,StormX,STMX,0.02638,https://coinmarketcap.com/currencies/stormx/
161,06.06.2021 15:02,Celer Network,CELR,0.04047,https://coinmarketcap.com/currencies/celer-network/
162,06.06.2021 15:02,FUNToken,FUN,0.02203,https://coinmarketcap.com/currencies/funtoken/
163,06.06.2021 15:02,The Sandbox,SAND,0.3224,https://coinmarketcap.com/currencies/the-sandbox/
164,06.06.2021 15:02,Uquid Coin,UQC,22.50,https://coinmarketcap.com/currencies/uquid-coin/
165,06.06.2021 15:02,Aragon,ANT,5.62,https://coinmarketcap.com/currencies/aragon/
166,06.06.2021 15:02,Alpha Finance Lab,ALPHA,0.7803,https://coinmarketcap.com/currencies/alpha-finance-lab/
167,06.06.2021 15:02,Ardor,ARDR,0.2202,https://coinmarketcap.com/currencies/ardor/
168,06.06.2021 15:02,Civic,CVC,0.3217,https://coinmarketcap.com/currencies/civic/
169,06.06.2021 15:02,Stratis,STRAX,1.62,https://coinmarketcap.com/currencies/stratis/
170,06.06.2021 15:02,Steem,STEEM,0.5592,https://coinmarketcap.com/currencies/steem/
171,06.06.2021 15:02,Balancer,BAL,28.81,https://coinmarketcap.com/currencies/balancer/
172,06.06.2021 15:02,Komodo,KMD,1.57,https://coinmarketcap.com/currencies/komodo/
173,06.06.2021 15:02,Swipe,SXP,2.05,https://coinmarketcap.com/currencies/swipe/
174,06.06.2021 15:02,Orbs,ORBS,0.08767,https://coinmarketcap.com/currencies/orbs/
175,06.06.2021 15:02,Strike,STRK,66.37,https://coinmarketcap.com/currencies/strike/
176,06.06.2021 15:02,Everipedia,IQ,0.01899,https://coinmarketcap.com/currencies/everipedia/
177,06.06.2021 15:02,MediBloc,MED,0.0669,https://coinmarketcap.com/currencies/medibloc/
178,06.06.2021 15:02,Unibright,UBT,1.22,https://coinmarketcap.com/currencies/unibright/
179,06.06.2021 15:03,Haven Protocol,XHV,12.38,https://coinmarketcap.com/currencies/haven-protocol/
180,06.06.2021 15:03,ZKSwap,ZKS,0.9069,https://coinmarketcap.com/currencies/zkswap/
181,06.06.2021 15:03,DODO,DODO,1.57,https://coinmarketcap.com/currencies/dodo/
182,06.06.2021 15:03,Casper,CSPR,0.2922,https://coinmarketcap.com/currencies/casper/
183,06.06.2021 15:03,Hive,HIVE,0.4211,https://coinmarketcap.com/currencies/hive-blockchain/
184,06.06.2021 15:03,Ampleforth,AMPL,0.8693,https://coinmarketcap.com/currencies/ampleforth/
185,06.06.2021 15:03,ZB Token,ZB,0.3632,https://coinmarketcap.com/currencies/zb-token/
186,06.06.2021 15:03,BitShares,BTS,0.05568,https://coinmarketcap.com/currencies/bitshares/
187,06.06.2021 15:03,Metal,MTL,2.49,https://coinmarketcap.com/currencies/metal/
188,06.06.2021 15:03,Phala Network,PHA,0.9214,https://coinmarketcap.com/currencies/phala-network/
189,06.06.2021 15:03,Band Protocol,BAND,7.97,https://coinmarketcap.com/currencies/band-protocol/
190,06.06.2021 15:03,Hxro,HXRO,0.7218,https://coinmarketcap.com/currencies/hxro/
191,06.06.2021 15:03,Ark,ARK,1.25,https://coinmarketcap.com/currencies/ark/
192,06.06.2021 15:03,JUST,JST,0.06918,https://coinmarketcap.com/currencies/just/
193,06.06.2021 15:03,Velas,VLX,0.07197,https://coinmarketcap.com/currencies/velas/
194,06.06.2021 15:03,Utrust,UTK,0.3388,https://coinmarketcap.com/currencies/utrust/
195,06.06.2021 15:03,Badger DAO,BADGER,15.65,https://coinmarketcap.com/currencies/badger-dao/
196,06.06.2021 15:03,QuarkChain,QKC,0.02319,https://coinmarketcap.com/currencies/quarkchain/
197,06.06.2021 15:03,COTI,COTI,0.222,https://coinmarketcap.com/currencies/coti/
198,06.06.2021 15:03,Polymath,POLY,0.2402,https://coinmarketcap.com/currencies/polymath-network/
199,06.06.2021 15:03,Gemini Dollar,GUSD,0.9913,https://coinmarketcap.com/currencies/gemini-dollar/
200,06.06.2021 15:03,Metadium,META,0.1171,https://coinmarketcap.com/currencies/metadium/
201,06.06.2021 15:03,HEX,HEX,0.05872,https://coinmarketcap.com/currencies/hex/
202,06.06.2021 15:03,Wrapped BNB,WBNB,390.33,https://coinmarketcap.com/currencies/wbnb/
203,06.06.2021 15:03,Creditcoin,CTC,4.19,https://coinmarketcap.com/currencies/creditcoin/
204,06.06.2021 15:03,SafeMoon,SAFEMOON,0.000003968,https://coinmarketcap.com/currencies/safemoon/
205,06.06.2021 15:03,Bonfida,FIDA,2.26,https://coinmarketcap.com/currencies/bonfida/
206,06.06.2021 15:03,Fei Protocol,FEI,0.9948,https://coinmarketcap.com/currencies/fei-protocol/
207,06.06.2021 15:03,Amp,AMP,0.04729,https://coinmarketcap.com/currencies/amp/
208,06.06.2021 15:03,Counos X,CCXX,102.57,https://coinmarketcap.com/currencies/counos-x/
209,06.06.2021 15:03,The Transfer Token,TTT,14.62,https://coinmarketcap.com/currencies/the-transfer-token/
210,06.06.2021 15:03,Huobi BTC,HBTC,35925.84,https://coinmarketcap.com/currencies/huobi-btc/
211,06.06.2021 15:03,stETH (Lido),STETH,2693.23,https://coinmarketcap.com/currencies/steth/
212,06.06.2021 15:03,Symbol,XYM,0.2074,https://coinmarketcap.com/currencies/symbol/
213,06.06.2021 15:03,HedgeTrade,HEDG,2.83,https://coinmarketcap.com/currencies/hedgetrade/
214,06.06.2021 15:03,DeFiChain,DFI,3.29,https://coinmarketcap.com/currencies/defichain/
215,06.06.2021 15:03,Pirate Chain,ARRR,5.20,https://coinmarketcap.com/currencies/pirate-chain/
216,06.06.2021 15:03,WhiteCoin,XWC,1.24,https://coinmarketcap.com/currencies/whitecoin/
217,06.06.2021 15:04,Liquity USD,LUSD,1.01,https://coinmarketcap.com/currencies/liquity-usd/
218,06.06.2021 15:04,ThoreCoin,THR,7869.92,https://coinmarketcap.com/currencies/thorecoin/
219,06.06.2021 15:04,Venus BNB,vBNB,7.90,https://coinmarketcap.com/currencies/venus-bnb/
220,06.06.2021 15:04,NXM,NXM,103.37,https://coinmarketcap.com/currencies/nxm/
221,06.06.2021 15:04,INO COIN,INO,3.31,https://coinmarketcap.com/currencies/ino-coin/
222,06.06.2021 15:04,Bitpanda Ecosystem Token,BEST,1.36,https://coinmarketcap.com/currencies/bitpanda-ecosystem-token/
223,06.06.2021 15:04,Mina,MINA,3.57,https://coinmarketcap.com/currencies/mina/
224,06.06.2021 15:04,Orbit Chain,ORC,1.00,https://coinmarketcap.com/currencies/orbit-chain/
225,06.06.2021 15:04,botXcoin,BOTX,0.2669,https://coinmarketcap.com/currencies/botxcoin/
226,06.06.2021 15:04,Pundi X[new],PUNDIX,1.64,https://coinmarketcap.com/currencies/pundix-new/
227,06.06.2021 15:04,Zelwin,ZLW,6.00,https://coinmarketcap.com/currencies/zelwin/
228,06.06.2021 15:04,Bitcoin Cash ABC,BCHA,21.39,https://coinmarketcap.com/currencies/bitcoin-cash-abc-2/
229,06.06.2021 15:04,ECOMI,OMI,0.002353,https://coinmarketcap.com/currencies/ecomi/
230,06.06.2021 15:04,Mirror Protocol,MIR,4.81,https://coinmarketcap.com/currencies/mirror-protocol/
231,06.06.2021 15:04,TitanSwap,TITAN,5.74,https://coinmarketcap.com/currencies/titanswap/
232,06.06.2021 15:04,Hellenic Coin,HNC,4.15,https://coinmarketcap.com/currencies/helleniccoin/
233,06.06.2021 15:04,Raydium,RAY,5.18,https://coinmarketcap.com/currencies/raydium/
234,06.06.2021 15:04,Axie Infinity,AXS,4.26,https://coinmarketcap.com/currencies/axie-infinity/
235,06.06.2021 15:04,sUSD,SUSD,1.01,https://coinmarketcap.com/currencies/susd/
236,06.06.2021 15:04,Toko Token,TKO,2.35,https://coinmarketcap.com/currencies/tokocrypto/
237,06.06.2021 15:04,Sologenic,SOLO,1.21,https://coinmarketcap.com/currencies/sologenic/
238,06.06.2021 15:04,Klever,KLV,0.06599,https://coinmarketcap.com/currencies/klever/
239,06.06.2021 15:04,Perpetual Protocol,PERP,10.02,https://coinmarketcap.com/currencies/perpetual-protocol/
240,06.06.2021 15:04,Dawn Protocol,DAWN,3.29,https://coinmarketcap.com/currencies/dawn-protocol/
241,06.06.2021 15:04,Alchemix,ALCX,757.24,https://coinmarketcap.com/currencies/alchemix/
242,06.06.2021 15:04,SingularityNET,AGI,0.2436,https://coinmarketcap.com/currencies/singularitynet/
243,06.06.2021 15:04,Tribe,TRIBE,0.8413,https://coinmarketcap.com/currencies/tribe/
244,06.06.2021 15:04,Persistence,XPRT,10.58,https://coinmarketcap.com/currencies/persistence/
245,06.06.2021 15:04,Mixin,XIN,355.91,https://coinmarketcap.com/currencies/mixin/
246,06.06.2021 15:04,KLAYswap Protocol,KSP,25.21,https://coinmarketcap.com/currencies/klayswap-protocol/
247,06.06.2021 15:04,Akash Network,AKT,3.06,https://coinmarketcap.com/currencies/akash-network/
248,06.06.2021 15:04,MVL,MVL,0.01444,https://coinmarketcap.com/currencies/mvl/
249,06.06.2021 15:04,Orion Protocol,ORN,7.23,https://coinmarketcap.com/currencies/orion-protocol/
250,06.06.2021 15:04,yOUcash,YOUC,0.05023,https://coinmarketcap.com/currencies/youcash/
251,06.06.2021 15:04,Keep Network,KEEP,0.3428,https://coinmarketcap.com/currencies/keep-network/
252,06.06.2021 15:04,Anchor Protocol,ANC,2.63,https://coinmarketcap.com/currencies/anchor-protocol/
253,06.06.2021 15:04,MATH,MATH,1.51,https://coinmarketcap.com/currencies/math/
254,06.06.2021 15:05,CUMROCKET,CUMMIES,0.1195,https://coinmarketcap.com/currencies/cumrocket/
